,decoded,encoded
55177,81,34455
55178,70,25930
55179,48,12510
55180,92,44190
55181,71,26655
55182,38,8010
55183,5,255
55184,87,39615
55185,7,415
55186,95,47055
55187,12,990
55188,3,135
55189,61,19855
55190,25,3655
55191,66,23130
55192,6,330
55193,70,25930
55194,9,615
55195,6,330
55196,25,3655
55197,46,11530
55198,30,5130
55199,97,49015
55200,30,5130
55201,22,2890
55202,72,27390
55203,15,1455
55204,2,90
55205,75,29655
55206,57,17415
55207,33,6135
55208,15,1455
55209,79,32815
55210,42,9690
55211,83,36135
55212,71,26655
55213,20,2430
55214,5,255
55215,89,41415
55216,78,32010
55217,73,28135
55218,5,255
55219,41,9255
55220,88,40510
55221,13,1135
55222,34,6490
55223,4,190
55224,80,33630
55225,89,41415
55226,30,5130
55227,10,730
55228,2,90
55229,66,23130
55230,91,43255
55231,36,7230
55232,65,22455
55233,10,730
55234,84,36990
55235,87,39615
55236,19,2215
55237,47,12015
55238,69,25215
55239,24,3390
55240,0,30
55241,51,14055
55242,98,50010
55243,11,855
55244,48,12510
55245,41,9255
55246,25,3655
55247,72,27390
55248,92,44190
55249,34,6490
55250,24,3390
55251,28,4510
55252,37,7615
55253,4,190
55254,79,32815
55255,85,37855
55256,76,30430
55257,44,10590
55258,55,16255
55259,56,16830
55260,31,5455
55261,79,32815
55262,85,37855
55263,8,510
55264,39,8415
55265,88,40510
55266,43,10135
55267,97,49015
55268,85,37855
55269,18,2010
55270,12,990
55271,90,42330
55272,0,30
55273,31,5455
55274,68,24510
55275,81,34455
55276,42,9690
55277,33,6135
55278,88,40510
55279,0,30
55280,53,15135
55281,1,55
55282,53,15135
55283,25,3655
55284,36,7230
55285,59,18615
55286,40,8830
55287,1,55
55288,77,31215
55289,37,7615
55290,63,21135
55291,94,46090
55292,91,43255
55293,45,11055
55294,58,18010
55295,95,47055
55296,1,55
55297,54,15690
55298,33,6135
55299,16,1630
55300,98,50010
55301,58,18010
55302,9,615
55303,49,13015
55304,87,39615
55305,91,43255
55306,44,10590
55307,47,12015
55308,16,1630
55309,97,49015
55310,81,34455
55311,13,1135
55312,13,1135
55313,9,615
55314,24,3390
55315,50,13530
55316,58,18010
55317,3,135
55318,3,135
55319,78,32010
55320,11,855
55321,18,2010
55322,38,8010
55323,10,730
55324,76,30430
55325,24,3390
55326,10,730
55327,26,3930
55328,20,2430
55329,57,17415
55330,92,44190
55331,57,17415
55332,67,23815
55333,88,40510
55334,39,8415
55335,90,42330
55336,22,2890
55337,43,10135
55338,6,330
55339,57,17415
55340,99,51015
55341,55,16255
55342,47,12015
55343,22,2890
55344,24,3390
55345,9,615
55346,16,1630
55347,62,20490
55348,81,34455
55349,35,6855
55350,49,13015
55351,7,415
55352,78,32010
55353,51,14055
55354,96,48030
55355,44,10590
55356,18,2010
55357,77,31215
55358,47,12015
55359,95,47055
55360,77,31215
55361,37,7615
55362,85,37855
55363,43,10135
55364,33,6135
55365,26,3930
55366,40,8830
55367,55,16255
55368,21,2655
55369,20,2430
55370,42,9690
55371,34,6490
55372,92,44190
55373,1,55
55374,23,3135
55375,57,17415
55376,13,1135
55377,76,30430
55378,25,3655
55379,80,33630
55380,50,13530
55381,54,15690
55382,96,48030
55383,4,190
55384,72,27390
55385,3,135
55386,78,32010
55387,90,42330
55388,89,41415
55389,21,2655
55390,94,46090
55391,44,10590
55392,80,33630
55393,26,3930
55394,53,15135
55395,58,18010
55396,84,36990
55397,14,1290
55398,9,615
55399,24,3390
55400,84,36990
55401,58,18010
55402,68,24510
55403,54,15690
55404,6,330
55405,98,50010
55406,91,43255
55407,14,1290
55408,62,20490
55409,26,3930
55410,43,10135
55411,78,32010
55412,99,51015
55413,21,2655
55414,26,3930
55415,39,8415
55416,62,20490
55417,19,2215
55418,74,28890
55419,9,615
55420,16,1630
55421,71,26655
55422,20,2430
55423,31,5455
55424,16,1630
55425,92,44190
55426,18,2010
55427,63,21135
55428,90,42330
55429,32,5790
55430,72,27390
55431,38,8010
55432,91,43255
55433,72,27390
55434,11,855
55435,7,415
55436,71,26655
55437,53,15135
55438,75,29655
55439,84,36990
55440,50,13530
55441,60,19230
55442,62,20490
55443,52,14590
55444,61,19855
55445,99,51015
55446,30,5130
55447,96,48030
55448,26,3930
55449,29,4815
55450,52,14590
55451,6,330
55452,29,4815
55453,97,49015
55454,10,730
55455,99,51015
55456,0,30
55457,44,10590
55458,78,32010
55459,41,9255
55460,74,28890
55461,12,990
55462,99,51015
55463,33,6135
55464,76,30430
55465,57,17415
55466,68,24510
55467,99,51015
55468,75,29655
55469,65,22455
55470,92,44190
55471,2,90
55472,74,28890
55473,1,55
55474,41,9255
55475,16,1630
55476,61,19855
55477,0,30
55478,69,25215
55479,91,43255
55480,44,10590
55481,54,15690
55482,20,2430
55483,56,16830
55484,51,14055
55485,67,23815
55486,38,8010
55487,65,22455
55488,74,28890
55489,46,11530
55490,20,2430
55491,10,730
55492,24,3390
55493,41,9255
55494,37,7615
55495,62,20490
55496,31,5455
55497,24,3390
55498,19,2215
55499,51,14055
55500,6,330
55501,40,8830
55502,49,13015
55503,72,27390
55504,79,32815
55505,98,50010
55506,28,4510
55507,23,3135
55508,90,42330
55509,0,30
55510,76,30430
55511,13,1135
55512,84,36990
55513,12,990
55514,48,12510
55515,5,255
55516,66,23130
55517,48,12510
55518,64,21790
55519,27,4215
55520,34,6490
55521,35,6855
55522,53,15135
55523,1,55
55524,23,3135
55525,91,43255
55526,8,510
55527,71,26655
55528,99,51015
55529,100,52030
55530,87,39615
55531,38,8010
55532,23,3135
55533,61,19855
55534,95,47055
55535,96,48030
55536,50,13530
55537,26,3930
55538,30,5130
55539,2,90
55540,7,415
55541,38,8010
55542,24,3390
55543,52,14590
55544,41,9255
55545,80,33630
55546,77,31215
55547,48,12510
55548,0,30
55549,36,7230
55550,57,17415
55551,82,35290
55552,4,190
55553,31,5455
55554,32,5790
55555,73,28135
55556,63,21135
55557,94,46090
55558,47,12015
55559,38,8010
55560,29,4815
55561,43,10135
55562,37,7615
55563,74,28890
55564,93,45135
55565,62,20490
55566,17,1815
55567,35,6855
55568,19,2215
55569,78,32010
55570,92,44190
55571,35,6855
55572,69,25215
55573,30,5130
55574,16,1630
55575,17,1815
55576,22,2890
55577,15,1455
55578,32,5790
55579,4,190
55580,46,11530
55581,15,1455
55582,39,8415
55583,93,45135
55584,3,135
55585,83,36135
55586,33,6135
55587,20,2430
55588,42,9690
55589,3,135
55590,62,20490
55591,32,5790
55592,60,19230
55593,16,1630
55594,56,16830
55595,90,42330
55596,8,510
55597,1,55
55598,38,8010
55599,47,12015
55600,31,5455
55601,92,44190
55602,51,14055
55603,26,3930
55604,86,38730
55605,1,55
55606,83,36135
55607,76,30430
55608,51,14055
55609,100,52030
55610,7,415
55611,46,11530
55612,77,31215
55613,71,26655
55614,63,21135
55615,35,6855
55616,59,18615
55617,52,14590
55618,54,15690
55619,87,39615
55620,34,6490
55621,52,14590
55622,3,135
55623,14,1290
55624,100,52030
55625,68,24510
55626,85,37855
55627,98,50010
55628,59,18615
55629,28,4510
55630,12,990
55631,16,1630
55632,27,4215
55633,85,37855
55634,24,3390
55635,55,16255
55636,73,28135
55637,94,46090
55638,32,5790
55639,35,6855
55640,77,31215
55641,3,135
55642,11,855
55643,51,14055
55644,5,255
55645,37,7615
55646,79,32815
55647,29,4815
55648,99,51015
55649,94,46090
55650,76,30430
55651,12,990
55652,65,22455
55653,62,20490
55654,61,19855
55655,51,14055
55656,40,8830
55657,87,39615
55658,13,1135
55659,69,25215
55660,3,135
55661,89,41415
55662,47,12015
55663,75,29655
55664,87,39615
55665,14,1290
55666,20,2430
55667,81,34455
55668,32,5790
55669,30,5130
55670,73,28135
55671,59,18615
55672,64,21790
55673,76,30430
55674,36,7230
55675,33,6135
55676,64,21790
55677,90,42330
55678,6,330
55679,1,55
55680,3,135
55681,54,15690
55682,65,22455
55683,97,49015
55684,73,28135
55685,62,20490
55686,64,21790
55687,58,18010
55688,8,510
55689,55,16255
55690,31,5455
55691,20,2430
55692,74,28890
55693,2,90
55694,74,28890
55695,40,8830
55696,90,42330
55697,41,9255
55698,38,8010
55699,64,21790
55700,46,11530
55701,81,34455
55702,73,28135
55703,81,34455
55704,75,29655
55705,82,35290
55706,3,135
55707,71,26655
55708,98,50010
55709,38,8010
55710,26,3930
55711,80,33630
55712,81,34455
55713,53,15135
55714,80,33630
55715,34,6490
55716,59,18615
55717,74,28890
55718,44,10590
55719,83,36135
55720,87,39615
55721,11,855
55722,83,36135
55723,4,190
55724,64,21790
55725,72,27390
55726,85,37855
55727,72,27390
55728,16,1630
55729,69,25215
55730,96,48030
55731,76,30430
55732,29,4815
55733,1,55
55734,95,47055
55735,49,13015
55736,17,1815
55737,68,24510
55738,73,28135
55739,40,8830
55740,19,2215
55741,8,510
55742,85,37855
55743,81,34455
55744,79,32815
55745,7,415
55746,6,330
55747,4,190
55748,29,4815
55749,13,1135
55750,100,52030
55751,0,30
55752,70,25930
55753,10,730
55754,75,29655
55755,28,4510
55756,26,3930
55757,97,49015
55758,73,28135
55759,31,5455
55760,91,43255
55761,81,34455
55762,22,2890
55763,76,30430
55764,51,14055
55765,78,32010
55766,36,7230
55767,77,31215
55768,21,2655
55769,94,46090
55770,13,1135
55771,6,330
55772,54,15690
55773,79,32815
55774,56,16830
55775,51,14055
55776,8,510
55777,25,3655
55778,74,28890
55779,32,5790
55780,77,31215
55781,87,39615
55782,42,9690
55783,78,32010
55784,94,46090
55785,28,4510
55786,67,23815
55787,99,51015
55788,10,730
55789,64,21790
55790,95,47055
55791,32,5790
55792,5,255
55793,20,2430
55794,7,415
55795,92,44190
55796,0,30
55797,85,37855
55798,40,8830
55799,61,19855
55800,53,15135
55801,14,1290
55802,35,6855
55803,12,990
55804,66,23130
55805,88,40510
55806,90,42330
55807,13,1135
55808,40,8830
55809,80,33630
55810,24,3390
55811,18,2010
55812,44,10590
55813,27,4215
55814,23,3135
55815,13,1135
55816,53,15135
55817,33,6135
55818,25,3655
55819,73,28135
55820,2,90
55821,91,43255
55822,92,44190
55823,94,46090
55824,22,2890
55825,73,28135
55826,100,52030
55827,2,90
55828,79,32815
55829,17,1815
55830,89,41415
55831,16,1630
55832,97,49015
55833,28,4510
55834,55,16255
55835,18,2010
55836,15,1455
55837,94,46090
55838,45,11055
55839,56,16830
55840,49,13015
55841,43,10135
55842,100,52030
55843,89,41415
55844,2,90
55845,94,46090
55846,59,18615
55847,44,10590
55848,97,49015
55849,50,13530
55850,24,3390
55851,43,10135
55852,25,3655
55853,51,14055
55854,0,30
55855,43,10135
55856,41,9255
55857,52,14590
55858,46,11530
55859,17,1815
55860,23,3135
55861,25,3655
55862,60,19230
55863,50,13530
55864,78,32010
55865,47,12015
55866,60,19230
55867,12,990
55868,18,2010
55869,69,25215
55870,37,7615
55871,31,5455
55872,43,10135
55873,74,28890
55874,91,43255
55875,93,45135
55876,82,35290
55877,55,16255
55878,18,2010
55879,51,14055
55880,27,4215
55881,66,23130
55882,8,510
55883,90,42330
55884,97,49015
55885,34,6490
55886,73,28135
55887,22,2890
55888,70,25930
55889,64,21790
55890,65,22455
55891,20,2430
55892,47,12015
55893,98,50010
55894,56,16830
55895,77,31215
55896,38,8010
55897,55,16255
55898,8,510
55899,59,18615
55900,99,51015
55901,79,32815
55902,0,30
55903,42,9690
55904,12,990
55905,97,49015
55906,64,21790
55907,36,7230
55908,8,510
55909,13,1135
55910,19,2215
55911,68,24510
55912,30,5130
55913,38,8010
55914,95,47055
55915,81,34455
55916,3,135
55917,19,2215
55918,74,28890
55919,54,15690
55920,59,18615
55921,7,415
55922,74,28890
55923,1,55
55924,64,21790
55925,84,36990
55926,19,2215
55927,54,15690
55928,4,190
55929,6,330
55930,33,6135
55931,19,2215
55932,84,36990
55933,47,12015
55934,18,2010
55935,55,16255
55936,45,11055
55937,64,21790
55938,65,22455
55939,27,4215
55940,100,52030
55941,94,46090
55942,69,25215
55943,17,1815
55944,63,21135
55945,19,2215
55946,43,10135
55947,42,9690
55948,61,19855
55949,61,19855
55950,79,32815
55951,63,21135
55952,25,3655
55953,39,8415
55954,30,5130
55955,49,13015
55956,33,6135
55957,53,15135
55958,6,330
55959,58,18010
55960,66,23130
55961,41,9255
55962,14,1290
55963,71,26655
55964,82,35290
55965,50,13530
55966,37,7615
55967,67,23815
55968,52,14590
55969,37,7615
55970,27,4215
55971,6,330
55972,57,17415
55973,99,51015
55974,83,36135
55975,63,21135
55976,41,9255
55977,13,1135
55978,2,90
55979,51,14055
55980,73,28135
55981,48,12510
55982,92,44190
55983,91,43255
55984,44,10590
55985,27,4215
55986,21,2655
55987,89,41415
55988,46,11530
55989,84,36990
55990,41,9255
55991,54,15690
55992,52,14590
55993,100,52030
55994,35,6855
55995,91,43255
55996,31,5455
55997,51,14055
55998,98,50010
55999,62,20490
56000,67,23815
56001,42,9690
56002,99,51015
56003,44,10590
56004,76,30430
56005,92,44190
56006,11,855
56007,87,39615
56008,91,43255
56009,60,19230
56010,49,13015
56011,61,19855
56012,20,2430
56013,7,415
56014,76,30430
56015,100,52030
56016,64,21790
56017,74,28890
56018,70,25930
56019,14,1290
56020,15,1455
56021,78,32010
56022,21,2655
56023,41,9255
56024,79,32815
56025,49,13015
56026,87,39615
56027,9,615
56028,8,510
56029,66,23130
56030,39,8415
56031,47,12015
56032,61,19855
56033,21,2655
56034,65,22455
56035,31,5455
56036,64,21790
56037,1,55
56038,95,47055
56039,27,4215
56040,84,36990
56041,34,6490
56042,0,30
56043,98,50010
56044,15,1455
56045,6,330
56046,85,37855
56047,47,12015
56048,53,15135
56049,92,44190
56050,80,33630
56051,29,4815
56052,38,8010
56053,11,855
56054,57,17415
56055,15,1455
56056,99,51015
56057,8,510
56058,78,32010
56059,7,415
56060,48,12510
56061,90,42330
56062,94,46090
56063,43,10135
56064,11,855
56065,14,1290
56066,56,16830
56067,4,190
56068,2,90
56069,62,20490
56070,20,2430
56071,33,6135
56072,57,17415
56073,45,11055
56074,19,2215
56075,90,42330
56076,19,2215
56077,59,18615
56078,72,27390
56079,46,11530
56080,0,30
56081,21,2655
56082,21,2655
56083,31,5455
56084,63,21135
56085,38,8010
56086,74,28890
56087,45,11055
56088,91,43255
56089,2,90
56090,60,19230
56091,41,9255
56092,54,15690
56093,12,990
56094,55,16255
56095,37,7615
56096,21,2655
56097,18,2010
56098,56,16830
56099,52,14590
56100,81,34455
56101,78,32010
56102,66,23130
56103,96,48030
56104,88,40510
56105,93,45135
56106,72,27390
56107,6,330
56108,39,8415
56109,54,15690
56110,10,730
56111,7,415
56112,68,24510
56113,74,28890
56114,70,25930
56115,55,16255
56116,83,36135
56117,14,1290
56118,64,21790
56119,38,8010
56120,36,7230
56121,62,20490
56122,94,46090
56123,97,49015
56124,51,14055
56125,4,190
56126,63,21135
56127,73,28135
56128,87,39615
56129,57,17415
56130,4,190
56131,77,31215
56132,83,36135
56133,45,11055
56134,33,6135
56135,61,19855
56136,5,255
56137,69,25215
56138,86,38730
56139,82,35290
56140,90,42330
56141,87,39615
56142,77,31215
56143,66,23130
56144,82,35290
56145,74,28890
56146,88,40510
56147,18,2010
56148,9,615
56149,46,11530
56150,93,45135
56151,51,14055
56152,49,13015
56153,83,36135
56154,11,855
56155,60,19230
56156,89,41415
56157,94,46090
56158,39,8415
56159,16,1630
56160,25,3655
56161,24,3390
56162,37,7615
56163,93,45135
56164,71,26655
56165,44,10590
56166,45,11055
56167,87,39615
56168,68,24510
56169,71,26655
56170,21,2655
56171,45,11055
56172,3,135
56173,30,5130
56174,73,28135
56175,10,730
56176,63,21135
56177,5,255
56178,57,17415
56179,24,3390
56180,45,11055
56181,93,45135
56182,41,9255
56183,20,2430
56184,70,25930
56185,78,32010
56186,3,135
56187,60,19230
56188,28,4510
56189,57,17415
56190,28,4510
56191,46,11530
56192,68,24510
56193,44,10590
56194,51,14055
56195,40,8830
56196,60,19230
56197,90,42330
56198,19,2215
56199,17,1815
56200,27,4215
56201,60,19230
56202,56,16830
56203,77,31215
56204,32,5790
56205,46,11530
56206,57,17415
56207,91,43255
56208,62,20490
56209,36,7230
56210,52,14590
56211,94,46090
56212,52,14590
56213,79,32815
56214,69,25215
56215,72,27390
56216,96,48030
56217,55,16255
56218,91,43255
56219,17,1815
56220,75,29655
56221,31,5455
56222,50,13530
56223,16,1630
56224,14,1290
56225,92,44190
56226,61,19855
56227,37,7615
56228,90,42330
56229,64,21790
56230,15,1455
56231,80,33630
56232,45,11055
56233,100,52030
56234,4,190
56235,99,51015
56236,50,13530
56237,15,1455
56238,16,1630
56239,51,14055
56240,14,1290
56241,68,24510
56242,73,28135
56243,77,31215
56244,31,5455
56245,36,7230
56246,45,11055
56247,75,29655
56248,50,13530
56249,55,16255
56250,45,11055
56251,63,21135
56252,87,39615
56253,32,5790
56254,46,11530
56255,48,12510
56256,45,11055
56257,3,135
56258,87,39615
56259,13,1135
56260,26,3930
56261,62,20490
56262,77,31215
56263,43,10135
56264,30,5130
56265,73,28135
56266,70,25930
56267,24,3390
56268,51,14055
56269,10,730
56270,78,32010
56271,67,23815
56272,36,7230
56273,96,48030
56274,52,14590
56275,45,11055
56276,4,190
56277,84,36990
56278,54,15690
56279,92,44190
56280,26,3930
56281,47,12015
56282,9,615
56283,69,25215
56284,34,6490
56285,93,45135
56286,97,49015
56287,39,8415
56288,73,28135
56289,89,41415
56290,41,9255
56291,62,20490
56292,22,2890
56293,24,3390
56294,97,49015
56295,59,18615
56296,88,40510
56297,11,855
56298,70,25930
56299,22,2890
56300,84,36990
56301,52,14590
56302,86,38730
56303,74,28890
56304,10,730
56305,64,21790
56306,23,3135
56307,64,21790
56308,60,19230
56309,11,855
56310,76,30430
56311,65,22455
56312,56,16830
56313,68,24510
56314,40,8830
56315,15,1455
56316,2,90
56317,53,15135
56318,4,190
56319,82,35290
56320,64,21790
56321,82,35290
56322,13,1135
56323,38,8010
56324,64,21790
56325,6,330
56326,96,48030
56327,63,21135
56328,27,4215
56329,72,27390
56330,13,1135
56331,25,3655
56332,15,1455
56333,61,19855
56334,98,50010
56335,20,2430
56336,9,615
56337,93,45135
56338,12,990
56339,6,330
56340,39,8415
56341,7,415
56342,83,36135
56343,74,28890
56344,37,7615
56345,87,39615
56346,52,14590
56347,34,6490
56348,21,2655
56349,25,3655
56350,9,615
56351,87,39615
56352,63,21135
56353,71,26655
56354,45,11055
56355,61,19855
56356,44,10590
56357,41,9255
56358,33,6135
56359,24,3390
56360,54,15690
56361,48,12510
56362,62,20490
56363,7,415
56364,1,55
56365,77,31215
56366,62,20490
56367,65,22455
56368,65,22455
56369,47,12015
56370,89,41415
56371,54,15690
56372,1,55
56373,64,21790
56374,96,48030
56375,37,7615
56376,32,5790
56377,88,40510
56378,75,29655
56379,54,15690
56380,78,32010
56381,23,3135
56382,13,1135
56383,66,23130
56384,44,10590
56385,77,31215
56386,37,7615
56387,16,1630
56388,15,1455
56389,16,1630
56390,74,28890
56391,58,18010
56392,52,14590
56393,6,330
56394,30,5130
56395,20,2430
56396,2,90
56397,19,2215
56398,57,17415
56399,8,510
56400,98,50010
56401,37,7615
56402,36,7230
56403,15,1455
56404,19,2215
56405,43,10135
56406,32,5790
56407,29,4815
56408,88,40510
56409,7,415
56410,92,44190
56411,65,22455
56412,2,90
56413,17,1815
56414,81,34455
56415,87,39615
56416,66,23130
56417,46,11530
56418,58,18010
56419,25,3655
56420,77,31215
56421,1,55
56422,86,38730
56423,22,2890
56424,85,37855
56425,2,90
56426,65,22455
56427,27,4215
56428,95,47055
56429,18,2010
56430,31,5455
56431,95,47055
56432,33,6135
56433,4,190
56434,12,990
56435,95,47055
56436,16,1630
56437,77,31215
56438,19,2215
56439,9,615
56440,26,3930
56441,13,1135
56442,44,10590
56443,24,3390
56444,31,5455
56445,68,24510
56446,98,50010
56447,90,42330
56448,0,30
56449,2,90
56450,20,2430
56451,24,3390
56452,59,18615
56453,93,45135
56454,100,52030
56455,83,36135
56456,53,15135
56457,100,52030
56458,9,615
56459,5,255
56460,34,6490
56461,93,45135
56462,53,15135
56463,77,31215
56464,49,13015
56465,7,415
56466,51,14055
56467,96,48030
56468,35,6855
56469,29,4815
56470,62,20490
56471,6,330
56472,26,3930
56473,92,44190
56474,51,14055
56475,17,1815
56476,78,32010
56477,5,255
56478,62,20490
56479,96,48030
56480,53,15135
56481,57,17415
56482,54,15690
56483,34,6490
56484,79,32815
56485,86,38730
56486,25,3655
56487,7,415
56488,84,36990
56489,13,1135
56490,10,730
56491,87,39615
56492,79,32815
56493,5,255
56494,11,855
56495,56,16830
56496,33,6135
56497,41,9255
56498,30,5130
56499,82,35290
56500,0,30
56501,26,3930
56502,75,29655
56503,33,6135
56504,14,1290
56505,15,1455
56506,22,2890
56507,42,9690
56508,37,7615
56509,49,13015
56510,25,3655
56511,67,23815
56512,32,5790
56513,7,415
56514,13,1135
56515,13,1135
56516,28,4510
56517,96,48030
56518,81,34455
56519,43,10135
56520,52,14590
56521,84,36990
56522,2,90
56523,80,33630
56524,28,4510
56525,49,13015
56526,97,49015
56527,79,32815
56528,78,32010
56529,55,16255
56530,59,18615
56531,52,14590
56532,100,52030
56533,98,50010
56534,100,52030
56535,10,730
56536,93,45135
56537,73,28135
56538,40,8830
56539,33,6135
56540,46,11530
56541,43,10135
